Date/Time,Latitude,Longitude,License Plate,License State
1462190468000,39.28378904878191,-76.67877418293934,8CNC931,MD
1462190468000,39.29412328976258,-76.67112786649797,40119 B/Y,MD
1462190469000,39.29411921277831,-76.67118985662911,HIU485,MD
1462190470000,39.29422094511319,-76.6711873428576,BMY568,MD
1462190471000,39.294122334584955,-76.67114192878137,A927875,MD
1462190471000,39.283792079071326,-76.67879185850052,A238883,MD
1462190472000,39.29411906345735,-76.67119216831472,ZOV121,MD
1462190473000,39.29412188756027,-76.67114850995297,5Q/R9319,MD
1462190473000,39.2837787932365,-76.67871436273889,99938 C/A,MD
1462190474000,39.294123763768944,-76.67112088809762,8BME08,MD
1462190475000,39.294118832850195,-76.67119573841804,5M/D 8556,MD
1462190476000,39.294123693261064,-76.67112192612639,TYD272,MD
1462190476000,39.28709534602616,-76.67237045673723,5F/K4940,MD
1462190477000,39.29411752135041,-76.67121604216659,9M/D 7489,MD
1462190477000,39.28631370959038,-76.67375326506512,78775 C/C,MD
1462190477000,39.28378959446022,-76.67877736585984,A860194,MD
1462190479000,39.28377971904222,-76.6787197629279,A709241,MD
1462190480000,39.29412094418354,-76.6711630521898,35433 C/C,MD
1462190480000,39.29412314698134,-76.67112996854699,4ALY23,MD
1462190480000,39.2870667540458,-76.6723691982443,7ALN80,MD
1462190480000,39.29422067894729,-76.67119781989736,5BMS19,MD
1462190482000,39.294118550735675,-76.67120010592333,04324 B/Y,MD
1462190482000,39.28713419027107,-76.67237216648967,UJP117,MD
1462190482000,39.28706551975373,-76.6723691439162,2CLA26,MD
1462190485000,39.294117273721355,-76.67121987579134,9M/D 2266,MD
1462190485000,39.294220282718676,-76.67123615775895,2CMI46,MD
1462190485000,39.294123911743284,-76.6711187095948,2CLC85,MD
1462190486000,39.29411786524227,-76.67121071826645,8CMV58,MD
1462190486000,39.286307016511785,-76.67374482505296,9BLQ30,MD
1462190486000,39.294121000332005,-76.67116218293742,43633 C/A,MD
1462190487000,39.29412117801799,-76.67115943212382,7CMV36,MD
1462190488000,39.28634271658375,-76.67379174160703,2CNW061,MD
1462190488000,39.29412404929704,-76.67111668450569,A165893,MD
1462190488000,39.29411741823698,-76.67121763849862,09014 B/Y,MD
1462190489000,39.287122517258005,-76.67237165269508,9J/S2294,MD
1462190489000,39.29411710146273,-76.67122254258236,3CLR12,MD
1462190490000,39.28706775495939,-76.67236924230009,39374 C/A,MD
1462190490000,39.294220453432196,-76.67121964004394,8CLF52,MD
1462190490000,39.29422061049659,-76.67120444297726,5M/D 6233,MD
1462190491000,39.29412038889271,-76.67117164882521,3F/W4197,MD
1462190492000,39.28378349839604,-76.67874180775283,A703333,MD
1462190494000,39.29422061049659,-76.67120444297726,45609 C/A,MD
1462190495000,39.29412050362374,-76.67116987263734,67804 C/C,MD
1462190495000,39.28377971904222,-76.6787197629279,21958 C/B,MD
1462190495000,39.28702935941733,-76.67236755229759,FAM137,MD
1462190497000,39.29412211140664,-76.67114521444962,8CNO396,MD
1462190497000,39.294120868079425,-76.67116423038208,A095588,MD
1462190497000,39.28377940028553,-76.67871790363243,A207072,MD
1462190498000,39.28711239697581,-76.67237120724486,63275 C/B,MD
1462190498000,39.294122778709486,-76.67113539030636,8CNZ562,MD
1462190498000,39.28712039610975,-76.67237155933148,2BMV15,MD
1462190498000,39.29412390265219,-76.67111884343547,8CNG085,MD
1462190498000,39.294120669816145,-76.67116729975943,57272 B/Y,MD
1462190499000,39.28706455358086,-76.67236910138952,41646 C/A,MD
1462190499000,39.29411779489369,-76.6712118073554,KUS252,MD
1462190499000,39.29411952144884,-76.67118507800167,51603 C/A,MD
1462190500000,39.29412028137716,-76.67117331330779,8V/M7726,MD
1462190500000,39.29411827876055,-76.6712043164574,WEN297,MD
1462190500000,39.29412308151009,-76.67113093242573,UNY624,MD
1462190500000,39.29412074302657,-76.67116616636542,61156 C/A,MD
1462190502000,39.287125347279556,-76.67237177726015,A726818,MD
1462190502000,39.29422027794212,-76.67123661992443,4CNW589,MD
1462190504000,39.29422222535118,-76.67116703721364,9E/M5038,MD
1462190504000,39.294119036363206,-76.67119258776788,60251 B/Y,MD
1462190504000,39.294120272797564,-76.67117344613136,2CNK608,MD
1462190504000,39.29412193121065,-76.67114786732485,7ALQ07,MD
1462190504000,39.29411890754715,-76.6711945820105,8BLR70,MD
1462190505000,39.29412280609753,-76.671134987095,88671 C/B,MD
1462190506000,39.28712711365741,-76.67237185500832,2CLO92,MD
1462190507000,39.29422067894729,-76.67119781989736,7AMR36,MD
1462190508000,39.29411701843041,-76.67122382803223,A197065,MD
1462190509000,39.29411893770846,-76.67119411507365,A579489,MD
1462190509000,39.28412299736682,-76.67811485595574,5BMR58,MD
1462190509000,39.2941221529233,-76.67114460323437,A713487,MD
1462190509000,39.28378423450229,-76.67874610143217,3CNF877,MD
1462190509000,39.29411912756365,-76.6711911758646,5BLY78,MD
1462190510000,39.28378937526797,-76.67877608731992,7CNI438,MD
1462190511000,39.28378937526797,-76.67877608731992,A587692,MD
1462190512000,39.29411787042369,-76.67121063805126,7M/D 2527,MD
1462190512000,39.28378937526797,-76.67877608731992,2CLC24,MD
1462190512000,39.294123910169134,-76.67111873276971,A833775,MD
1462190512000,39.283785644422096,-76.67875432543998,5AMO43,MD
1462190512000,39.287042007527965,-76.67236810901166,51528 C/B,MD
1462190513000,39.28713035244269,-76.67237199756538,A253580,MD
1462190513000,39.28708934919282,-76.67237019278306,7Q/D2427,MD
1462190514000,39.29412219581562,-76.67114397176661,83676 C/C,MD
1462190514000,39.28707730713706,-76.67236966274484,3M/D 4223,MD
1462190515000,39.2837776849734,-76.67870789828301,7CLH23,MD
1462190515000,39.29411918544618,-76.6711902797666,5CNY135,MD
1462190516000,39.294221934886345,-76.67117164422854,NUO548,MD
1462190516000,39.28378663294099,-76.67876009143251,4CLM38,MD
1462190516000,39.294221934886345,-76.67117164422854,07813 C/C,MD
1462190516000,39.29412219581562,-76.67114397176661,A222788,MD
1462190517000,39.28712960142659,-76.67237196450895,A892776,MD
1462190517000,39.294122905255854,-76.67113352726973,1M/N0542,MD
1462190517000,39.28703601108436,-76.67236784507465,4CNY412,MD
1462190518000,39.2941235787261,-76.6711236123291,7CMI57,MD
1462190518000,39.294221934886345,-76.67117164422854,NGR759,MD
1462190518000,39.294124406683515,-76.67111142300264,MNV386,MD
1462190519000,39.29412112734851,-76.67116021655426,82743 B/Y,MD
1462190519000,39.29412279630978,-76.67113513119195,8ALA95,MD
1462190519000,39.294221934886345,-76.67117164422854,95150 C/B,MD
1462190519000,39.29422123774796,-76.67118270142562,12684 B/Y,MD
1462190520000,39.294223075347126,-76.6711535555677,03927 C/B,MD
1462190520000,39.28705905141442,-76.6723688592084,33846 C/B,MD
1462190520000,39.28632591973468,-76.67376946130176,GPV181,MD
1462190521000,39.2871292893131,-76.6723719507711,WRY727,MD
1462190524000,39.2941225052352,-76.6711394164402,A824633,MD
1462190524000,39.28712208798665,-76.67237163380045,DDG584,MD
1462190524000,39.28708929142188,-76.67237019024024,67436 B/Y,MD
1462190525000,39.294222951562624,-76.6711555188933,3D/X6017,MD
1462190527000,39.28714088101963,-76.67237246098692,41404 C/A,MD
1462190528000,39.28705762148093,-76.67236879626904,A091337,MD
1462190528000,39.29422308500173,-76.67115340243757,A038425,MD
1462190528000,39.28378718336781,-76.6787633020509,JTZ452,MD
1462190528000,39.2871088687619,-76.67237105194845,CTN143,MD
1462190529000,39.29412173231648,-76.67115085085112,IVC737,MD
1462190530000,39.29412020877846,-76.67117443723164,7CLD53,MD
1462190530000,39.29411697647749,-76.67122447751888,09052 C/C,MD
1462190530000,39.29422064921566,-76.67120069663848,7BLY37,MD
1462190530000,39.28379070184031,-76.67878382516516,9CME87,MD
1462190530000,39.2837765096267,-76.67870104253107,4AMN22,MD
1462190531000,39.28713610292291,-76.67237225067616,6M/D 9956,MD
1462190531000,39.283779727559306,-76.67871981260771,5AMO72,MD
1462190531000,39.294220745849294,-76.67119134666552,78475 C/C,MD
1462190532000,39.28378423450229,-76.67874610143217,8M/D 9213,MD
1462190533000,39.294123192259626,-76.67112930195258,2BLY85,MD
1462190533000,39.29422289218284,-76.67115646070636,A994321,MD
1462190533000,39.28708128851678,-76.67236983798763,1ALQ14,MD
1462190534000,39.29422272748725,-76.67115907291597,09219 C/A,MD
1462190534000,39.29412051846333,-76.67116964290084,22617 C/C,MD
1462190534000,39.29411765432287,-76.6712139835773,BMR044,MD
1462190534000,39.283792534731084,-76.67879451634627,3CLG15,MD
1462190534000,39.28712625766874,-76.67237181733148,6AMC35,MD
1462190535000,39.29411815167966,-76.67120628383742,5CME17,MD
1462190535000,39.29412328976258,-76.67112786649797,EYM312,MD
1462190537000,39.29411788419492,-76.67121042485446,A282680,MD
1462190537000,39.287126926354475,-76.67237184676408,4CMH24,MD
1462190538000,39.29422023086681,-76.67124117478603,7CNM207,MD
1462190538000,39.29422348178502,-76.67114710912321,UOL471,MD
1462190538000,39.287039280496735,-76.67236798897977,43627 C/C,MD
1462190539000,39.287051068787484,-76.67236850784836,A149702,MD
1462190539000,39.29422023086681,-76.67124117478603,A966385,MD
1462190539000,39.29412020721561,-76.6711744614265,95300 B/Y,MD
1462190539000,39.29412343858025,-76.67112567557949,OPO939,MD
1462190539000,39.29422023086681,-76.67124117478603,3M/D 9401,MD
1462190539000,39.29422062174083,-76.67120335501909,2CNO341,MD
1462190540000,39.294220236250155,-76.67124065391026,A008837,MD
1462190540000,39.294220236250155,-76.67124065391026,4AMM15,MD
1462190540000,39.294220236250155,-76.67124065391026,3BMU72,MD
1462190541000,39.29412037141343,-76.67117191942752,5G/O2871,MD
1462190542000,39.29412101382412,-76.6711619740617,50743 C/C,MD
1462190542000,39.287061337700216,-76.67236895984064,9O/A1419,MD
1462190542000,39.29422074718284,-76.67119121763605,4CND763,MD
1462190542000,39.28379084648876,-76.67878466889402,A310151,MD
1462190543000,39.29422058769657,-76.67120664903646,5CNY529,MD
1462190543000,39.28705509206595,-76.67236868493535,COC727,MD
1462190544000,39.29412181610437,-76.67114956193858,A766140,MD
1462190544000,39.2942228941669,-76.67115642923743,9CLJ99,MD
1462190544000,39.294120330331175,-76.67117255543502,A047199,MD
1462190545000,39.294123847195024,-76.67111965988505,2V/X5350,MD
1462190545000,39.29412390156961,-76.6711188593733,CJJ173,MD
1462190547000,39.29422287311079,-76.67115676320502,A252273,MD
1462190547000,39.28703306379767,-76.67236771534807,A108070,MD
1462190549000,39.29412020699874,-76.67117446478395,A598156,MD
1462190549000,39.2871195771076,-76.67237152328262,6M/D 0624,MD
1462190551000,39.28713660964373,-76.67237227297979,A009931,MD
1462190551000,39.29412440555547,-76.67111143960987,A437215,MD
1462190551000,39.28378053346445,-76.67872451342134,A137326,MD
1462190552000,39.29422394334204,-76.67113978844321,YNV449,MD
1462190553000,39.294120474774736,-76.67117031925797,A369017,MD
1462190553000,39.294220355615614,-76.67122910447543,27784 C/A,MD
1462190553000,39.287117317883336,-76.67237142384153,FGV508,MD
1462190554000,39.29412094215837,-76.67116308354217,3CMG19,MD
1462190554000,39.2942211721126,-76.6711837424573,14704 C/B,MD
1462190554000,39.287125450740625,-76.67237178181405,1BLN24,MD
1462190555000,39.29422043676562,-76.67122125265065,A132588,MD
1462190555000,39.28704552240971,-76.67236826372125,37318 C/A,MD
1462190556000,39.287044173324595,-76.67236820434049,JJY918,MD
1462190556000,39.2870877556059,-76.67237012264039,32654 B/Y,MD
1462190557000,39.28710671080305,-76.67237095696461,A620005,MD
1462190557000,39.29412190295152,-76.67114828336044,4CMZ16,MD
1462190558000,39.294119827834066,-76.67118033475381,A938609,MD
1462190558000,39.29411847747481,-76.67120124009828,7T/P2713,MD
1462190559000,39.29412094418354,-76.6711630521898,1CNO076,MD
1462190560000,39.29412150891233,-76.67115430944239,35779 C/C,MD
1462190560000,39.29422024946961,-76.67123937483646,A776665,MD
1462190560000,39.28703985774734,-76.6723680143878,BKC699,MD
1462190560000,39.287064531242265,-76.67236910040627,7ALT72,MD
1462190560000,39.29411796798025,-76.67120912774689,2CNP903,MD
1462190560000,39.29411796798025,-76.67120912774689,9CLD60,MD
1462190562000,39.29422066920756,-76.67119876228398,A666524,MD
1462190562000,39.29411786381723,-76.67121074032798,A964772,MD
1462190562000,39.294118225000595,-76.67120514873258,A585681,MD
1462190562000,39.28379082580004,-76.67878454821748,5CNR915,MD
1462190563000,39.29412345325061,-76.6711254596,12416 B/Y,MD
1462190564000,39.29411967284896,-76.67118273412797,7CMK28,MD
1462190564000,39.29422052600991,-76.67121261764815,2CMH32,MD
1462190564000,39.29412102194196,-76.67116184838676,A508158,MD
1462190564000,39.29411952144884,-76.67118507800167,A492200,MD
1462190565000,39.28378232394106,-76.67873495720227,A108571,MD
1462190566000,39.29412038889271,-76.67117164882521,A367732,MD
1462190566000,39.287133196829195,-76.67237212276272,7AMS90,MD
1462190566000,39.287072923643464,-76.67236946980279,9ALX67,MD
1462190566000,39.29422052689601,-76.6712125319112,99810 C/B,MD
1462190567000,39.29412047090953,-76.67117037909647,6CNM409,MD
1462190567000,39.29422023765176,-76.67124051829578,7M/D 1370,MD
1462190567000,39.29412007823471,-76.67117645822118,JKL202,MD
1462190568000,39.29422067894729,-76.67119781989736,2AMK21,MD
1462190568000,39.29411791855478,-76.67120989291834,KUT145,MD
1462190569000,39.29422067894729,-76.67119781989736,2C/B5054,MD
1462190570000,39.29422043037362,-76.67122187112112,5BMO09,MD
1462190571000,39.294118465980056,-76.6712014180523,NJE124,MD
1462190571000,39.28378226471186,-76.67873461172063,UKD396,MD
1462190572000,39.294121943062244,-76.67114769284369,9AMS03,MD
1462190573000,39.287088461340225,-76.67237015370371,7AMF43,MD
1462190573000,39.29412166337536,-76.67115191815087,2T/G8962,MD
1462190573000,39.294122772169025,-76.67113548659614,5C/J0076,MD
1462190573000,39.29412053632352,-76.6711693664016,XCJ717,MD
1462190573000,39.29411898144304,-76.67119343800458,2AMT57,MD
1462190573000,39.294120330331175,-76.67117255543502,0B/M0347,MD
1462190573000,39.294122772169025,-76.67113548659614,1CLE64,MD
1462190574000,39.29412038889271,-76.67117164882521,A764166,MD
1462190574000,39.29411873080392,-76.67119731822912,A534722,MD
1462190574000,39.2941204496501,-76.67117070822053,TCE122,MD
1462190575000,39.28379209878585,-76.67879197349457,5ALS33,MD
1462190575000,39.29412038889271,-76.67117164882521,JIZ217,MD
1462190575000,39.29412415116068,-76.67111518485217,6M/D 9203,MD
1462190576000,39.294118499091205,-76.67120090544793,BKR328,MD
1462190578000,39.29412251127705,-76.67113932749105,A419857,MD
1462190579000,39.28630805521993,-76.67374610945554,1BLY57,MD
1462190579000,39.294120503442926,-76.67116987543652,72920 B/Y,MD
1462190580000,39.29411708939666,-76.67122272938111,9ALF34,MD
1462190580000,39.29422371051106,-76.67114348133708,7D/A7950,MD
1462190580000,39.294117252251944,-76.67122020816616,3BMR31,MD
1462190581000,39.29411766968458,-76.67121374575774,FPK055,MD
1462190581000,39.28631848256473,-76.67375959621242,EXE416,MD
1462190581000,39.294120503442926,-76.67116987543652,A308619,MD
1462190582000,39.28713858517731,-76.67237235993406,2CLU95,MD
1462190582000,39.28714109254155,-76.67237247029718,2BLI29,MD
1462190582000,39.2941228759158,-76.67113395921896,A239522,MD
1462190583000,39.287119864807444,-76.6723715359459,JNZ246,MD
1462190583000,39.294120729271164,-76.67116637931719,IUN936,MD
1462190584000,39.29412335284182,-76.67112693783487,A891933,MD
1462190585000,39.29411700955942,-76.67122396536695,DJI636,MD
1462190585000,39.294121943062244,-76.67114769284369,A210321,MD
1462190585000,39.29411736120151,-76.67121852148303,1B/P0905,MD
1462190585000,39.29412094215837,-76.67116308354217,4M/D 5003,MD
1462190585000,39.29422039033888,-76.67122574475968,2CNJ817,MD
1462190585000,39.28708701433373,-76.67237009001286,A862902,MD
1462190585000,39.29412117670293,-76.67115945248268,2AMX75,MD
1462190586000,39.29411781009796,-76.67121157197326,JZU898,MD
1462190586000,39.28712176982983,-76.67237161979659,A397019,MD
1462190586000,39.29422290055732,-76.67115632788008,7CNR502,MD
1462190586000,39.294119965335916,-76.67117820604363,1CMQ11,MD
1462190586000,39.294119965335916,-76.67117820604363,7CNU405,MD
1462190586000,39.294119965335916,-76.67117820604363,2CNQ043,MD
1462190586000,39.29422019311349,-76.67124482768124,A875454,MD
1462190587000,39.29422354838863,-76.67114605273433,A731675,MD
1462190587000,39.294116976155166,-76.67122448250888,A373905,MD
1462190587000,39.29411977998224,-76.67118107556334,4CNN462,MD
1462190588000,39.294123551574096,-76.67112401206542,WAH525,MD
1462190588000,39.29412020877846,-76.67117443723164,KSM476,MD
1462190588000,39.2837775960266,-76.67870737945978,A478791,MD
1462190589000,39.294220312536474,-76.67123327268085,2CNY279,MD
1462190590000,39.294220380578295,-76.67122668916376,3CNZ218,MD
1462190591000,39.294220312536474,-76.67123327268085,ZBO563,MD
1462190591000,39.28713833196573,-76.6723723487888,8CLL09,MD
1462190592000,39.28635898905984,-76.67381332635385,3M/D 7616,MD
1462190592000,39.29412298418706,-76.67113236523139,7CLX77,MD
1462190593000,39.28713427487704,-76.67237217021365,VCK779,MD
1462190594000,39.29411903858902,-76.67119255330947,QHN708,MD
1462190594000,39.28379310692599,-76.67879785393707,CZB369,MD
1462190594000,39.28379335378042,-76.67879929382943,56449 C/C,MD
1462190595000,39.294120616169955,-76.67116813027326,03784 C/B,MD
1462190595000,39.29411888672238,-76.6711949044055,A608934,MD
1462190597000,39.294119920240135,-76.6711789041859,2CME35,MD
1462190597000,39.294122183806444,-76.67114414856765,A975658,MD
1462190597000,39.29412156775165,-76.67115339853204,9CNA557,MD
1462190599000,39.29411701843041,-76.67122382803223,5CNJ981,MD
1462190599000,39.28636896957587,-76.6738265650835,A028482,MD
1462190599000,39.28710418838071,-76.6723708459387,53142 C/B,MD
1462190600000,39.28711777712066,-76.67237144405513,A996938,MD
1462190600000,39.29422024808983,-76.67123950833987,A465465,MD
1462190600000,39.294124057959316,-76.67111655697822,4CLC39,MD
1462190601000,39.2871125952685,-76.67237121597284,A627913,MD
1462190601000,39.29412418579951,-76.67111467489364,A962773,MD
1462190602000,39.28378259548776,-76.67873654112368,1Z/P5702,MD
1462190602000,39.294124615520175,-76.67110834847468,77234 C/B,MD
1462190603000,39.2837798531888,-76.67872054539968,1BMJ24,MD
1462190603000,39.294124130948695,-76.67111548241644,A141190,MD
1462190604000,39.2941207206896,-76.6711665121712,VAP323,MD
1462190604000,39.29422158278675,-76.67117722882224,A865557,MD
1462190605000,39.29412435364412,-76.67111220385743,LWD536,MD
1462190605000,39.2941207206896,-76.6711665121712,3BLM29,MD
1462190605000,39.287060365919444,-76.67236891706713,9CMX52,MD
1462190607000,39.294120440154494,-76.67117085522501,4CNN378,MD
1462190608000,39.294120440154494,-76.67117085522501,6CNQ059,MD
1462190610000,39.294120440154494,-76.67117085522501,93178 C/C,MD
1462190610000,39.29411879760001,-76.67119628413748,36884 C/C,MD
1462190611000,39.29411879760001,-76.67119628413748,4CND869,MD
1462190611000,39.29412087648766,-76.67116410021141,00130 C/B,MD
1462190613000,39.29412427255974,-76.67111339759511,A453264,MD
1462190614000,39.29411880159134,-76.6711962223465,05403 C/C,MD
1462190614000,39.29412106364313,-76.67116120279763,A660783,MD
1462190615000,39.29411839155202,-76.67120257029659,78451 C/A,MD
1462190615000,39.287108503796965,-76.6723710358843,WER902,MD
1462190616000,39.29412045651426,-76.67117060195437,ESS666,MD
1462190616000,39.29411735107624,-76.6712186782356,8CLG05,MD
1462190616000,39.294121943062244,-76.67114769284369,A795395,MD
1462190617000,39.29412442149859,-76.67111120489268,A707104,MD
1462190618000,39.29411701843041,-76.67122382803223,86799 C/B,MD
1462190618000,39.29411701843041,-76.67122382803223,3CNU391,MD
1462190619000,39.294122472217126,-76.6711399025377,9M/D 1410,MD
1462190619000,39.28710602029541,-76.6723709265715,5M/D 1341,MD
1462190619000,39.29412174409552,-76.67115066849614,A410854,MD
1462190619000,39.283778347690486,-76.67871176388618,ERN932,MD
1462190620000,39.29412034710387,-76.67117229577161,5X/Q7905,MD
1462190620000,39.29412034710387,-76.67117229577161,7CNN396,MD
1462190621000,39.29411991141944,-76.67117904074189,26549 B/Y,MD
1462190621000,39.29412034710387,-76.67117229577161,5CNN081,MD
1462190621000,39.28377508800158,-76.67869275024665,77029 B/Y,MD
1462190624000,39.29411947589174,-76.67118578328581,A595493,MD
1462190624000,39.29411725331321,-76.67122019173638,3CLD23,MD
1462190629000,39.28704603318959,-76.67236828620354,5M/D 9565,MD
1462190629000,39.29411841274236,-76.67120224224213,URN515,MD
1462190630000,39.29411738280919,-76.67121818696758,6V/K7464,MD
1462190631000,39.2837741674107,-76.67868738047554,5CNL913,MD
1462190632000,39.29412149373867,-76.67115454435067,A670668,MD
1462190632000,39.29411970041935,-76.67118230730186,A570777,MD
1462190633000,39.28705507604895,-76.67236868423035,9ALF04,MD
1462190634000,39.29411753638854,-76.67121580935643,2BMP09,MD
1462190635000,39.294118223789674,-76.67120516747916,AAO617,MD
1462190636000,39.294123911743284,-76.6711187095948,3CNK717,MD
1462190636000,39.28711142865527,-76.67237116462367,QMJ981,MD
1462190637000,39.29412454288122,-76.67110941787749,A337295,MD
1462190637000,39.29412454288122,-76.67110941787749,A000742,MD
1462190638000,39.294124406276765,-76.67111142899095,71307 C/C,MD
1462190642000,39.29412123731982,-76.67115851405312,A824019,MD
1462190642000,39.29412034813203,-76.67117227985423,A949945,MD
1462190645000,39.2870739106198,-76.67236951324513,9ALO20,MD
