Date/Time,Latitude,Longitude,License Plate,License State
1462449627000,39.294117006359194,-76.67122401491066,XCC941,MD
1462449628000,39.28378299172381,-76.67873885235328,A761369,MD
1462449628000,39.28707290034126,-76.67236946877712,1M/D 1960,MD
1462449628000,39.29422182865723,-76.67117332911101,35106 C/C,MD
1462449628000,39.294117006359194,-76.67122401491066,1CLZ96,MD
1462449628000,39.28378299172381,-76.67873885235328,79328 C/C,MD
1462449629000,39.28379376103295,-76.67880166931775,VLX387,MD
1462449629000,39.285229368989526,-76.67603039041302,9CLR34,MD
1462449630000,39.28704220168233,-76.67236811755748,8BMA48,MD
1462449631000,39.2871180572433,-76.6723714563849,ITL734,MD
1462449631000,39.29422180369631,-76.6711737250121,A408930,MD
1462449631000,39.29411923060693,-76.67118958061856,A613385,MD
1462449631000,39.294121464239105,-76.67115500104298,4M/D 1040,MD
1462449632000,39.29412238544993,-76.67114117993874,5L/K9055,MD
1462449632000,39.29422058235006,-76.6712071663486,3ALI07,MD
1462449632000,39.29422289218284,-76.67115646070636,A994321,MD
1462449632000,39.28378248779488,-76.67873591295529,AJZ152,MD
1462449633000,39.29422161295073,-76.67117675039634,36301 B/Y,MD
1462449633000,39.29422170060034,-76.67117536020031,HPH184,MD
1462449633000,39.29422170060034,-76.67117536020031,OFM654,MD
1462449633000,39.2941199979936,-76.6711777004596,6M/D 7921,MD
1462449634000,39.283785146479765,-76.67875142096159,A270830,MD
1462449634000,39.29422170060034,-76.67117536020031,A352108,MD
1462449634000,39.294123872038014,-76.67111929414243,0C/V2933,MD
1462449634000,39.28519570444374,-76.67597777446908,7CMS49,MD
1462449634000,39.28703306379767,-76.67236771534807,A108070,MD
1462449635000,39.29422058235006,-76.6712071663486,1BMD39,MD
1462449635000,39.294120105888176,-76.67117603010908,05733 C/C,MD
1462449635000,39.29411823422788,-76.67120500588194,IHR965,MD
1462449635000,39.28517731717513,-76.6759490154552,24933 B/Y,MD
1462449636000,39.29422170060034,-76.67117536020031,1CMU07,MD
1462449636000,39.283777700177495,-76.6787079869679,MCS236,MD
1462449636000,39.28635259995587,-76.67380485147942,A795010,MD
1462449636000,39.28378741058877,-76.678764627422,A615855,MD
1462449636000,39.28378226471186,-76.67873461172063,UKD396,MD
1462449637000,39.294120105888176,-76.67117603010908,1BMP00,MD
1462449637000,39.28712774318942,-76.67237188271754,4M/K9065,MD
1462449637000,39.29411906345735,-76.67119216831472,ZOV121,MD
1462449638000,39.28703475065616,-76.67236778959615,31846 C/B,MD
1462449639000,39.29422308500173,-76.67115340243757,A038425,MD
1462449640000,39.29422168681703,-76.67117557881498,9M/D 3962,MD
1462449641000,39.286348850974285,-76.67379987861493,9BMM85,MD
1462449641000,39.28707352402269,-76.67236949622882,A741997,MD
1462449641000,39.29412094215837,-76.67116308354217,62058 C/A,MD
1462449642000,39.28703550124155,-76.67236782263362,9Z/R7246,MD
1462449642000,39.29412345935098,-76.67112536978948,4M/D 8478,MD
1462449642000,39.29411977998224,-76.67118107556334,4CNN462,MD
1462449642000,39.294123425420125,-76.67112586932512,DQB115,MD
1462449643000,39.28377940028553,-76.67871790363243,A207072,MD
1462449643000,39.294120172536516,-76.67117499830478,4CLM30,MD
1462449643000,39.29412127870021,-76.67115787343003,6CNP807,MD
1462449643000,39.29411806782231,-76.67120758205999,TVE224,MD
1462449644000,39.2837788523461,-76.6787147075229,GSW838,MD
1462449644000,39.29412440946438,-76.67111138206229,2CMD45,MD
1462449644000,39.28377375347376,-76.67868496599736,A814671,MD
1462449645000,39.294119198695654,-76.67119007464727,A239794,MD
1462449645000,39.2941190114164,-76.67119297397747,DSR806,MD
1462449645000,39.287112675479484,-76.67237121950338,9CNN397,MD
1462449645000,39.29412051846333,-76.67116964290084,22617 C/C,MD
1462449645000,39.294220702304756,-76.67119555990108,A828286,MD
1462449645000,39.29411749430884,-76.67121646080572,NGT297,MD
1462449645000,39.29411758814905,-76.67121500803546,9AMM06,MD
1462449646000,39.28378424426747,-76.6787461583921,8S/E5172,MD
1462449646000,39.294119198695654,-76.67119007464727,5AMR17,MD
1462449647000,39.29422161295073,-76.67117675039634,3AMK27,MD
1462449647000,39.294223806440925,-76.67114195980933,BAC183,MD
1462449648000,39.28634271658375,-76.67379174160703,2CNW061,MD
1462449648000,39.294220236250155,-76.67124065391026,A008837,MD
1462449648000,39.29422019311349,-76.67124482768124,5BLS07,MD
1462449649000,39.28378024456181,-76.67872282826336,5BLM37,MD
1462449649000,39.28379335378042,-76.67879929382943,56705 C/A,MD
1462449649000,39.29422287431018,-76.67115674418166,FYJ856,MD
1462449650000,39.294116874367276,-76.67122605831982,9CNL751,MD
1462449650000,39.294117215252804,-76.67122078096169,3CNO259,MD
1462449650000,39.28378024456181,-76.67872282826336,PKM532,MD
1462449650000,39.294222855032494,-76.6711570499419,A898610,MD
1462449651000,39.29411880159134,-76.6711962223465,05403 C/C,MD
1462449651000,39.294222951562624,-76.6711555188933,03753 C/A,MD
1462449651000,39.29422033717549,-76.67123088868541,WYJ571,MD
1462449651000,39.29412150891233,-76.67115430944239,JBF648,MD
1462449651000,39.294222855032494,-76.6711570499419,15550 C/C,MD
1462449652000,39.29412111124154,-76.6711604659114,PMU712,MD
1462449652000,39.29412241323641,-76.67114077086165,26209 C/B,MD
1462449653000,39.294123679593845,-76.6711221273374,XPS894,MD
1462449653000,39.29412045651426,-76.67117060195437,A512344,MD
1462449654000,39.28706871134171,-76.67236928439583,96504 B/Y,MD
1462449654000,39.28702789579894,-76.67236748787555,A908008,MD
1462449654000,39.294120272797564,-76.67117344613136,91896 C/C,MD
1462449654000,39.294123375595106,-76.67112660285731,7CNQ546,MD
1462449654000,39.29411826770021,-76.67120448768603,2CNR153,MD
1462449655000,39.29422321280912,-76.67115137530567,6N/E5109,MD
1462449655000,39.28707251082114,-76.67236945163216,JKT822,MD
1462449655000,39.29422321280912,-76.67115137530567,A414602,MD
1462449656000,39.29422321280912,-76.67115137530567,A340946,MD
1462449656000,39.28637070591932,-76.67382886826917,3BMS06,MD
1462449656000,39.287116252145026,-76.67237137693243,A836877,MD
1462449656000,39.28707251082114,-76.67236945163216,A610144,MD
1462449657000,39.29411787167878,-76.67121061862085,7BLE34,MD
1462449657000,39.29412288103718,-76.67113388382106,ALL157,MD
1462449658000,39.294121585600465,-76.67115312220889,6CNE981,MD
1462449658000,39.28378722283469,-76.6787635322597,A493841,MD
1462449658000,39.29412345325061,-76.6711254596,5U/J0162,MD
1462449658000,39.28704552240971,-76.67236826372125,A535440,MD
1462449658000,39.294119658728846,-76.67118295272597,SGU661,MD
1462449658000,39.29411788419492,-76.67121042485446,2BMA34,MD
1462449659000,39.29412021278694,-76.671174375175,4M/D 6296,MD
1462449659000,39.29411788419492,-76.67121042485446,A282680,MD
1462449659000,39.29411708422575,-76.6712228094335,4M/D 5765,MD
1462449659000,39.28636183061081,-76.67381709555025,8CNW279,MD
1462449660000,39.283784342171934,-76.67874672946503,6BLA84,MD
1462449660000,39.29412384957924,-76.67111962478415,JNR342,MD
1462449660000,39.29422321209089,-76.6711513866974,8CLS52,MD
1462449661000,39.29411740467935,-76.6712178483887,4P/J4477,MD
1462449662000,39.29412074003517,-76.67116621267624,4CLA07,MD
1462449662000,39.294123265560636,-76.67112822280296,60842 B/Y,MD
1462449662000,39.2941220321761,-76.67114638089478,32170 B/Y,MD
1462449662000,39.29412220886852,-76.67114377959952,2CNA648,MD
1462449663000,39.28703578280131,-76.67236783502663,84156 C/C,MD
1462449663000,39.2941220321761,-76.67114638089478,A908051,MD
1462449663000,39.29412288640645,-76.67113380477385,A559201,MD
1462449663000,39.294121000332005,-76.67116218293742,43633 C/A,MD
1462449664000,39.28706551975373,-76.6723691439162,2CLA26,MD
1462449664000,39.294222312161594,-76.6711656603279,2M/D 2682,MD
1462449664000,39.294120868079425,-76.67116423038208,A944348,MD
1462449664000,39.28377630877738,-76.67869987098473,A758525,MD
1462449665000,39.29422062383894,-76.67120315201252,8CNH789,MD
1462449665000,39.2942219668942,-76.67117113655719,KNF449,MD
1462449666000,39.29412144067254,-76.67115536588454,7BLK87,MD
1462449666000,39.29412094215837,-76.67116308354217,4M/D 5003,MD
1462449666000,39.29422028306895,-76.67123612386739,11937 C/C,MD
1462449666000,39.28706097796276,-76.67236894400658,WEQ956,MD
1462449666000,39.29411839997558,-76.67120243988876,3S/G1056,MD
1462449667000,39.29411700568461,-76.6712240253541,9P/W5723,MD
1462449667000,39.294119827834066,-76.67118033475381,A938609,MD
1462449667000,39.29411694554122,-76.67122495645326,A203164,MD
1462449667000,39.28378904878191,-76.67877418293934,6CNP662,MD
1462449668000,39.294123375595106,-76.67112660285731,1CNH574,MD
1462449668000,39.2942211721126,-76.6711837424573,14704 C/B,MD
1462449668000,39.294121014927335,-76.67116195698247,2CNR269,MD
1462449668000,39.29422125319492,-76.67118245642398,XIJ494,MD
1462449668000,39.29422125319492,-76.67118245642398,EER473,MD
1462449668000,39.29411817200373,-76.67120596919403,2CLM30,MD
1462449669000,39.29422125319492,-76.67118245642398,A582252,MD
1462449669000,39.28634641903905,-76.67379665275637,26999 C/C,MD
1462449669000,39.29412107433161,-76.6711610373258,1F/N3641,MD
1462449670000,39.294220453432196,-76.67121964004394,LQV434,MD
1462449670000,39.29422064916454,-76.67120070158524,LCI665,MD
1462449672000,39.29422313313138,-76.67115263906119,NYE027,MD
1462449672000,39.29411836972986,-76.67120290813246,7N/L2574,MD
1462449672000,39.29412288640645,-76.67113380477385,RZB526,MD
1462449672000,39.29412090191216,-76.67116370660662,A204422,MD
1462449673000,39.294221271520996,-76.67118216575716,54378 C/C,MD
1462449674000,39.29411761382824,-76.67121461048764,1BMX05,MD
1462449674000,39.28713748990708,-76.6723723117251,BDC089,MD
1462449674000,39.29411761382824,-76.67121461048764,7CNB794,MD
1462449675000,39.287128916340464,-76.67237193435449,42846 C/B,MD
1462449675000,39.29412454288122,-76.67110941787749,5M/D 9495,MD
1462449675000,39.28377954211862,-76.6787187309394,69267 C/B,MD
1462449675000,39.29411761444518,-76.67121460093662,6M/D 3275,MD
1462449675000,39.29422200362229,-76.67117055401896,A363041,MD
1462449675000,39.29411761444518,-76.67121460093662,4AMF36,MD
1462449675000,39.29412050362374,-76.67116987263734,67804 C/C,MD
1462449675000,39.29412034710387,-76.67117229577161,A578677,MD
1462449676000,39.29422007316295,-76.67125643372631,8CLE60,MD
1462449676000,39.294116976912605,-76.67122447078275,ZOO428,MD
1462449676000,39.28710652207232,-76.67237094865752,WCP586,MD
1462449676000,39.29411859117381,-76.6711994798876,A541560,MD
1462449677000,39.294221216898684,-76.67118303211258,0V/N8700,MD
1462449677000,39.294121578185724,-76.67115323699885,93226 B/Y,MD
1462449678000,39.2870318917722,-76.67236766376068,A771929,MD
1462449678000,39.29412356678008,-76.67112378820042,1CNN658,MD
1462449680000,39.28712520901377,-76.67237177117431,32020 C/A,MD
1462449680000,39.29412454288122,-76.67110941787749,BJU087,MD
1462449680000,39.2941204967863,-76.67116997848997,A910333,MD
1462449680000,39.294122241873936,-76.67114329368843,7ALE85,MD
1462449680000,39.28703784671705,-76.6723679258711,5M/D 7761,MD
1462449681000,39.29412414422233,-76.67111528699972,8BLJ44,MD
1462449681000,39.29411947589174,-76.67118578328581,3BMF98,MD
1462449682000,39.287061460934275,-76.67236896526485,5CMP29,MD
1462449682000,39.28378092728284,-76.67872681054881,A404992,MD
1462449683000,39.29411735574719,-76.67121860592312,1CLU15,MD
1462449683000,39.294118499091205,-76.67120090544793,79394 C/A,MD
1462449683000,39.28703351292895,-76.67236773511685,1M/D 5435,MD
1462449683000,39.29412414422233,-76.67111528699972,64182 C/B,MD
1462449683000,39.29422042265718,-76.67122261773987,6L/I3957,MD
1462449683000,39.29412414422233,-76.67111528699972,6M/D 3545,MD
1462449684000,39.29411947589174,-76.67118578328581,A595493,MD
1462449684000,39.294222270282184,-76.67116632457028,7BLP98,MD
1462449684000,39.286359660411925,-76.67381421687381,A136149,MD
1462449685000,39.29412070445602,-76.67116676348842,ZWK837,MD
1462449685000,39.29412002302241,-76.67117731298053,BXL342,MD
1462449685000,39.28377375347376,-76.67868496599736,CWP187,MD
1462449686000,39.28713173350089,-76.67237205835347,94952 B/Y,MD
1462449686000,39.29412324212521,-76.67112856782326,8A/S3153,MD
1462449688000,39.28704173753118,-76.67236809712759,23844 B/Y,MD
1462449688000,39.29422052600991,-76.67121261764815,A973854,MD
1462449688000,39.283777288581604,-76.67870558614497,3CMG75,MD
1462449689000,39.29412178061845,-76.67115010307296,5CNV431,MD
1462449689000,39.2837776849734,-76.67870789828301,6CNO058,MD
1462449689000,39.28703123579349,-76.6723676348874,OOR247,MD
1462449689000,39.294118092518175,-76.67120719973538,AYU876,MD
1462449690000,39.283777288581604,-76.67870558614497,3CNM686,MD
1462449690000,39.287114751026,-76.67237131085979,9BMB61,MD
1462449691000,39.28706446725143,-76.67236909758968,A544832,MD
1462449691000,39.29422008500336,-76.6712552880845,21783 B/Y,MD
1462449691000,39.294119965335916,-76.67117820604363,2CNQ043,MD
1462449691000,39.294121007445064,-76.67116207281798,A584944,MD
1462449692000,39.294118377046644,-76.67120279485894,6CNJ467,MD
1462449692000,39.294120013781864,-76.67117745603639,2M/D 8367,MD
1462449693000,39.294118344111,-76.67120330474627,ZYW291,MD
1462449693000,39.294120440154494,-76.67117085522501,A977359,MD
1462449694000,39.294121000332005,-76.67116218293742,76691 C/C,MD
1462449694000,39.294118344111,-76.67120330474627,56514 B/Y,MD
1462449695000,39.28377369364893,-76.67868461704148,3M/D 5948,MD
1462449695000,39.294220234465016,-76.67124082663503,29154 C/C,MD
1462449695000,39.28712752484026,-76.67237187310678,A994069,MD
1462449695000,39.28377505827395,-76.67869257684652,A123534,MD
1462449696000,39.29422385917027,-76.67114112347785,A294163,MD
1462449696000,39.294223075347126,-76.6711535555677,A293313,MD
1462449696000,39.294121000332005,-76.67116218293742,A866619,MD
1462449697000,39.29411855887129,-76.67119997997337,GMS738,MD
1462449697000,39.28379082580004,-76.67878454821748,5CNR915,MD
1462449698000,39.28710602029541,-76.6723709265715,5M/D 1341,MD
1462449698000,39.29411855887129,-76.67119997997337,2BMR87,MD
1462449698000,39.2942209869854,-76.67118667872934,A697159,MD
1462449698000,39.29412390265219,-76.67111884343547,8CNG085,MD
1462449699000,39.29411869212109,-76.67119791709045,A011680,MD
1462449699000,39.29412211140664,-76.67114521444962,A585478,MD
1462449699000,39.29412130200122,-76.67115751269961,A103034,MD
1462449699000,39.29412028137716,-76.67117331330779,A854713,MD
1462449699000,39.294121943062244,-76.67114769284369,9AMS03,MD
1462449699000,39.287088610918936,-76.6723701602875,PVQ313,MD
1462449700000,39.287068100631146,-76.67236925751504,ZPY068,MD
1462449702000,39.29412343858025,-76.67112567557949,OPO939,MD
1462449702000,39.28377927281067,-76.6787171600765,34733 C/A,MD
1462449702000,39.294122767993215,-76.67113554807311,A941959,MD
1462449703000,39.286359660411925,-76.67381421687381,92602 B/Y,MD
1462449703000,39.286359660411925,-76.67381421687381,72912 C/A,MD
1462449704000,39.29412278385301,-76.67113531458253,2CNO426,MD
1462449704000,39.2837822472632,-76.67873450994325,62782 B/Y,MD
1462449704000,39.294123747590234,-76.67112112628332,ZZC034,MD
1462449705000,39.287042804775844,-76.672368144103,9ALP30,MD
1462449706000,39.29422180369631,-76.6711737250121,ILD357,MD
1462449706000,39.28637483669003,-76.67383434756067,A773746,MD
1462449707000,39.28379293420873,-76.67879684648398,EFJ784,MD
1462449707000,39.294124459289336,-76.67111064853107,ZRM946,MD
1462449708000,39.29411752135041,-76.67121604216659,A584787,MD
1462449708000,39.2870830987445,-76.67236991766588,2CNV762,MD
1462449709000,39.29411901120922,-76.6711929771849,9CNS081,MD
1462449709000,39.294124459289336,-76.67111064853107,A120528,MD
1462449709000,39.29422123774796,-76.67118270142562,A656565,MD
1462449710000,39.28711922917431,-76.67237150796814,3CNJ202,MD
1462449710000,39.28378937526797,-76.67877608731992,2CLC24,MD
1462449710000,39.294121644013416,-76.67115221789929,77461 C/C,MD
1462449710000,39.29412054709362,-76.67116919966622,A957742,MD
1462449711000,39.28378937526797,-76.67877608731992,1M/D 6430,MD
1462449711000,39.294222583680316,-76.67116135381411,2CMB23,MD
1462449711000,39.29411725331321,-76.67122019173638,3CLD23,MD
1462449712000,39.294222583680316,-76.67116135381411,A550142,MD
1462449712000,39.28378248779488,-76.67873591295529,55230 C/B,MD
1462449712000,39.29412001901802,-76.67117737497382,21605 C/A,MD
1462449712000,39.2942233449912,-76.67114927878741,A014817,MD
1462449714000,39.29422282722453,-76.67115749099943,A593355,MD
1462449715000,39.294123984814426,-76.67111763382941,JCV627,MD
1462449715000,39.28703985774734,-76.6723680143878,BKC699,MD
1462449715000,39.29422064916454,-76.67120070158524,A892451,MD
1462449715000,39.29412170651235,-76.67115125033317,8Q/K3590,MD
1462449716000,39.29412219581562,-76.67114397176661,8BLF68,MD
1462449716000,39.29412416406382,-76.67111499489008,2CLF06,MD
1462449717000,39.294221934886345,-76.67117164422854,95150 C/B,MD
1462449717000,39.29422021215439,-76.671242985342,AQK025,MD
1462449717000,39.29412104890065,-76.6711614310307,A040912,MD
1462449718000,39.29412406734644,-76.67111641877939,A678839,MD
1462449718000,39.28703544743431,-76.67236782026525,A546200,MD
1462449718000,39.287114475378694,-76.672371298727,6CMH96,MD
1462449718000,39.286306458510076,-76.67374413506238,1M/D 6038,MD
1462449718000,39.29422403167057,-76.67113838747898,A337841,MD
1462449718000,39.28378814198154,-76.67876889360777,MUJ727,MD
1462449718000,39.29422282722453,-76.67115749099943,80777 B/Y,MD
1462449718000,39.287060904446456,-76.67236894077071,A659708,MD
1462449719000,39.294120963487316,-76.67116275334185,86795 C/A,MD
1462449719000,39.29412343061568,-76.67112579283526,3BLB80,MD
1462449719000,39.29422057308136,-76.67120806315918,A612247,MD
1462449719000,39.29422033717549,-76.67123088868541,5CNL048,MD
1462449720000,39.28417410636423,-76.6780582176959,YJF612,MD
1462449720000,39.29422255689788,-76.67116177860592,A740774,MD
1462449721000,39.29422046370965,-76.67121864562935,YTT687,MD
1462449721000,39.2941195568149,-76.67118453048847,OQK973,MD
1462449721000,39.29422061049659,-76.67120444297726,A446188,MD
1462449721000,39.28704979131159,-76.6723684516195,A514925,MD
1462449722000,39.294123910169134,-76.67111873276971,4ALJ49,MD
1462449722000,39.294116939745024,-76.67122504618601,A783962,MD
1462449722000,39.294123910169134,-76.67111873276971,A833775,MD
1462449722000,39.29412454288122,-76.67110941787749,8CMJ44,MD
1462449723000,39.294122711765866,-76.67113637586142,58544 C/C,MD
1462449723000,39.29412468012771,-76.67110739731187,A397462,MD
1462449724000,39.28707730713706,-76.67236966274484,3M/D 4223,MD
1462449724000,39.283782055500126,-76.67873339139665,1BLQ38,MD
1462449725000,39.283776571861004,-76.67870140554135,EFA001,MD
1462449726000,39.29422035186862,-76.67122946702364,23598 C/B,MD
1462449726000,39.294220266777934,-76.671237700136,DUE551,MD
1462449727000,39.28377775512006,-76.67870830744576,15502 C/B,MD
1462449727000,39.29422094511319,-76.6711873428576,4CNW392,MD
1462449730000,39.28379024951286,-76.67878118675661,05947 B/Y,MD
1462449731000,39.294117215252804,-76.67122078096169,BZF154,MD
1462449731000,39.29422180675902,-76.67117367643492,6AMD27,MD
1462449731000,39.29411792362496,-76.6712098144253,A308300,MD
1462449731000,39.28708135775663,-76.67236984103526,9CNI197,MD
1462449731000,39.294121844243136,-76.67114914767502,DPH783,MD
1462449733000,39.28707948883502,-76.67236975877357,2CNA754,MD
1462449733000,39.29422055523774,-76.67120978965262,BZE325,MD
1462449733000,39.28706001908385,-76.67236890180095,GCC434,MD
1462449734000,39.29412074302657,-76.67116616636542,A781501,MD
1462449735000,39.29422272748725,-76.67115907291597,1CNG973,MD
1462449736000,39.294118274770504,-76.67120437822858,7AMV47,MD
1462449737000,39.287128961792924,-76.6723719363551,HKZ827,MD
1462449737000,39.287138722174255,-76.67237236596407,VLP376,MD
1462449737000,39.29422008815657,-76.67125498298958,A742828,MD
1462449737000,39.287032532236644,-76.67236769195111,80440 C/C,MD
1462449739000,39.29422365019382,-76.67114443801891,A926865,MD
1462449739000,39.29412301221599,-76.6711319525849,8L/J2849,MD
1462449739000,39.29412379110365,-76.67112048567154,3ALX23,MD
1462449739000,39.294118225000595,-76.67120514873258,BPD097,MD
1462449739000,39.29422353724024,-76.67114622955705,4BLS89,MD
1462449739000,39.29412188123737,-76.67114860303971,4CND826,MD
1462449740000,39.28710664857865,-76.67237095422577,5Y/Z1397,MD
1462449740000,39.28710997097405,-76.67237110046297,71619 C/C,MD
1462449740000,39.29422062174083,-76.67120335501909,25881 C/C,MD
1462449741000,39.294123129734636,-76.67113022245593,2M/D 3607,MD
1462449741000,39.28633854176865,-76.67378620389252,8BLK46,MD
1462449741000,39.294220236250155,-76.67124065391026,3BMU72,MD
1462449741000,39.29411986735344,-76.67117972294186,6CNT914,MD
1462449741000,39.28707479236212,-76.67236955205554,JTA726,MD
1462449742000,39.29412080514855,-76.67116520463509,7V/K4061,MD
1462449743000,39.29412134670987,-76.67115682055065,A285189,MD
1462449743000,39.294221752608706,-76.67117453530416,9BLK12,MD
1462449743000,39.294122325705516,-76.67114205950601,2CNH642,MD
1462449744000,39.2942228941669,-76.67115642923743,82314 C/B,MD
1462449744000,39.2942228941669,-76.67115642923743,9CLJ99,MD
1462449744000,39.29412008018691,-76.67117642799869,2ALU04,MD
1462449746000,39.29412254989427,-76.67113875896194,KTL037,MD
1462449747000,39.29422023363327,-76.67124090711214,A793152,MD
1462449747000,39.29411964358457,-76.67118318717928,KIM751,MD
1462449748000,39.28634837034717,-76.67379924108353,27851 C/C,MD
1462449748000,39.29422024179378,-76.67124011752621,5CNV014,MD
1462449749000,39.29422024179378,-76.67124011752621,37303 C/B,MD
1462449749000,39.29412440555547,-76.67111143960987,A437215,MD
1462449750000,39.2870227828964,-76.67236726282812,70063 C/B,MD
1462449751000,39.29411921277831,-76.67118985662911,HIU485,MD
1462449751000,39.294220684391476,-76.67119729313484,4M/D 6787,MD
1462449752000,39.29422394334204,-76.67113978844321,YNV449,MD
1462449752000,39.2942211721126,-76.6711837424573,BTU923,MD
1462449752000,39.2942211721126,-76.6711837424573,9BLB35,MD
1462449753000,39.294123085076585,-76.67113087991916,1CLB20,MD
1462449753000,39.29422348178502,-76.67114710912321,A441130,MD
1462449753000,39.294122905255854,-76.67113352726973,HNX908,MD
1462449753000,39.2941193239039,-76.67118813625832,7BME91,MD
1462449754000,39.29422348178502,-76.67114710912321,2BLP72,MD
1462449754000,39.29411738074376,-76.67121821894325,A806519,MD
1462449755000,39.294118223789674,-76.67120516747916,AAO617,MD
